TransactionID,UserID,CourseID,TransactionDate,UserName,Age,AgeGroup,Gender,CourseName,CourseCategory,CourseType,CourseLevel,Year,Month,MonthName,Quarter,DayOfWeek
TT03678,U02572,CR00007,2025-12-10,michaelrivera,33,26-35,Female,UI/UX Design,Design,Free,Advanced,2025,12,December,4,Wednesday
TT03679,U02574,CR00039,2025-09-21,whitneyharris,24,18-25,Male,Project Planning,Project Management,Paid,Advanced,2025,9,September,3,Sunday
TT03680,U02576,CR00024,2025-01-15,jlucas,17,<18,Female,Big Data Analytics,Data Science,Paid,Advanced,2025,1,January,1,Wednesday
TT03681,U02579,CR00016,2025-02-26,john68,28,26-35,Female,Digital Marketing,Marketing,Free,Intermediate,2025,2,February,1,Wednesday
TT03682,U02588,CR00049,2025-07-15,amycortez,18,18-25,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,7,July,3,Tuesday
TT03683,U02591,CR00026,2025-04-24,oberry,33,26-35,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,4,April,2,Thursday
TT03684,U02594,CR00040,2025-11-26,dawn83,18,18-25,Female,Leadership in Projects,Project Management,Paid,Beginner,2025,11,November,4,Wednesday
TT03685,U02595,CR00028,2025-11-28,jrogers,17,<18,Male,Deep Learning,Machine Learning,Paid,Advanced,2025,11,November,4,Friday
TT03686,U02598,CR00021,2025-04-13,nicole35,25,18-25,Female,Data Analysis with Python,Data Science,Free,Intermediate,2025,4,April,2,Sunday
TT03687,U02603,CR00035,2025-03-10,fosterwilliam,31,26-35,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,3,March,1,Monday
TT03688,U02604,CR00023,2025-01-19,ericaweaver,16,<18,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,1,January,1,Sunday
TT03689,U02606,CR00053,2025-10-27,phernandez,24,18-25,Male,React for Beginners,Web Development,Free,Advanced,2025,10,October,4,Monday
TT03690,U02607,CR00054,2025-04-08,andrew44,22,18-25,Male,Backend Development with Node.js,Web Development,Free,Beginner,2025,4,April,2,Tuesday
TT03691,U02610,CR00036,2025-04-06,zacharybooth,19,18-25,Male,Agile Project Management,Project Management,Free,Beginner,2025,4,April,2,Sunday
TT03692,U02611,CR00023,2025-06-22,uschmidt,17,<18,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,6,June,2,Sunday
TT03693,U02622,CR00035,2025-10-25,michaelmartinez,32,26-35,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,10,October,4,Saturday
TT03694,U02627,CR00037,2025-02-02,sarah95,26,26-35,Female,Scrum Essentials,Project Management,Free,Intermediate,2025,2,February,1,Sunday
TT03695,U02628,CR00015,2025-09-11,oneillkyle,33,26-35,Female,Leadership Essentials,Business,Paid,Beginner,2025,9,September,3,Thursday
TT03696,U02629,CR00055,2025-02-03,pateljennifer,35,26-35,Female,Full-Stack Web Development,Web Development,Paid,Advanced,2025,2,February,1,Monday
TT03697,U02632,CR00048,2025-07-05,eric72,22,18-25,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,7,July,3,Saturday
TT03698,U02635,CR00017,2025-08-16,amberjones,16,<18,Male,SEO Mastery,Marketing,Free,Advanced,2025,8,August,3,Saturday
TT03699,U02636,CR00023,2025-03-09,jill35,20,18-25,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,3,March,1,Sunday
TT03700,U02638,CR00013,2025-05-14,uherring,31,26-35,Female,Finance for Startups,Business,Free,Advanced,2025,5,May,2,Wednesday
TT03701,U02641,CR00008,2025-08-10,moralesdaniel,30,26-35,Male,Photoshop Mastery,Design,Free,Advanced,2025,8,August,3,Sunday
TT03702,U02647,CR00018,2025-05-27,michael64,20,18-25,Female,Social Media Marketing,Marketing,Free,Advanced,2025,5,May,2,Tuesday
TT03703,U02649,CR00001,2025-12-26,geoffrey71,34,26-35,Female,Python Basics,Programming,Paid,Beginner,2025,12,December,4,Friday
TT03704,U02652,CR00027,2025-10-07,mcguiregabriel,15,<18,Male,Neural Networks,Machine Learning,Free,Advanced,2025,10,October,4,Tuesday
TT03705,U02653,CR00058,2025-04-24,tiffanyolson,34,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,4,April,2,Thursday
TT03706,U02654,CR00049,2025-01-24,ramirezmatthew,27,26-35,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,1,January,1,Friday
TT03707,U02655,CR00003,2025-05-16,qschultz,32,26-35,Male,C++ for Beginners,Programming,Free,Beginner,2025,5,May,2,Friday
TT03708,U02656,CR00041,2025-10-01,ysimpson,34,26-35,Female,Financial Accounting,Finance,Paid,Beginner,2025,10,October,4,Wednesday
TT03709,U02657,CR00057,2025-01-09,lambgregory,31,26-35,Male,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,1,January,1,Thursday
TT03710,U02661,CR00018,2025-09-14,darrenburgess,27,26-35,Male,Social Media Marketing,Marketing,Free,Advanced,2025,9,September,3,Sunday
TT03711,U02664,CR00017,2025-05-24,andersonlaura,22,18-25,Female,SEO Mastery,Marketing,Free,Advanced,2025,5,May,2,Saturday
TT03712,U02666,CR00007,2025-10-17,clarktyler,19,18-25,Male,UI/UX Design,Design,Free,Advanced,2025,10,October,4,Friday
TT03713,U02667,CR00046,2025-11-25,yhenderson,22,18-25,Female,AI for Beginners,Artificial Intelligence,Paid,Beginner,2025,11,November,4,Tuesday
TT03714,U02670,CR00053,2025-08-26,jessica48,25,18-25,Female,React for Beginners,Web Development,Free,Advanced,2025,8,August,3,Tuesday
TT03715,U02671,CR00025,2025-09-16,jeffreyharvey,15,<18,Female,Statistical Analysis,Data Science,Paid,Beginner,2025,9,September,3,Tuesday
TT03716,U02673,CR00019,2025-09-22,sheaamanda,19,18-25,Female,Content Marketing,Marketing,Free,Advanced,2025,9,September,3,Monday
TT03717,U02674,CR00042,2025-07-06,mccarthynicholas,28,26-35,Female,Investment Strategies,Finance,Free,Intermediate,2025,7,July,3,Sunday
TT03718,U02676,CR00034,2025-03-08,williamskyle,15,<18,Male,Data Encryption,Cybersecurity,Paid,Intermediate,2025,3,March,1,Saturday
TT03719,U02678,CR00029,2025-10-04,karina24,19,18-25,Female,Natural Language Processing,Machine Learning,Free,Beginner,2025,10,October,4,Saturday
TT03720,U02681,CR00008,2025-06-11,fmorgan,33,26-35,Male,Photoshop Mastery,Design,Free,Advanced,2025,6,June,2,Wednesday
TT03721,U02682,CR00041,2025-05-26,keyjeremy,35,26-35,Female,Financial Accounting,Finance,Paid,Beginner,2025,5,May,2,Monday
TT03722,U02685,CR00012,2025-08-19,yvettescott,27,26-35,Female,Business Strategy,Business,Paid,Advanced,2025,8,August,3,Tuesday
TT03723,U02687,CR00056,2025-03-10,riossierra,34,26-35,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,3,March,1,Monday
TT03724,U02689,CR00058,2025-03-08,zgarcia,27,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,3,March,1,Saturday
TT03725,U02691,CR00003,2025-05-04,william49,19,18-25,Female,C++ for Beginners,Programming,Free,Beginner,2025,5,May,2,Sunday
TT03726,U02693,CR00038,2025-08-05,jperry,19,18-25,Male,Risk Management,Project Management,Paid,Intermediate,2025,8,August,3,Tuesday
TT03727,U02695,CR00052,2025-07-24,fsmith,30,26-35,Male,JavaScript Mastery,Web Development,Free,Beginner,2025,7,July,3,Thursday
TT03728,U02699,CR00020,2025-09-05,kleinkenneth,16,<18,Female,Email Marketing,Marketing,Free,Intermediate,2025,9,September,3,Friday
TT03729,U02700,CR00055,2025-09-11,derrickdudley,18,18-25,Female,Full-Stack Web Development,Web Development,Paid,Advanced,2025,9,September,3,Thursday
TT03730,U02703,CR00030,2025-03-30,bonnie51,30,26-35,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,2025,3,March,1,Sunday
TT03731,U02706,CR00051,2025-10-18,brittanygalvan,21,18-25,Female,HTML & CSS,Web Development,Paid,Advanced,2025,10,October,4,Saturday
TT03732,U02707,CR00024,2025-10-03,ortizjulie,19,18-25,Female,Big Data Analytics,Data Science,Paid,Advanced,2025,10,October,4,Friday
TT03733,U02708,CR00001,2025-10-08,david95,25,18-25,Male,Python Basics,Programming,Paid,Beginner,2025,10,October,4,Wednesday
TT03734,U02713,CR00059,2025-12-26,hannah18,32,26-35,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,12,December,4,Friday
TT03735,U02714,CR00030,2025-12-22,breanna67,17,<18,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,2025,12,December,4,Monday
TT03736,U02717,CR00015,2025-08-17,lmills,31,26-35,Male,Leadership Essentials,Business,Paid,Beginner,2025,8,August,3,Sunday
TT03737,U02720,CR00056,2025-11-22,gsteele,22,18-25,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,11,November,4,Saturday
TT03738,U02721,CR00025,2025-08-11,jcannon,26,26-35,Male,Statistical Analysis,Data Science,Paid,Beginner,2025,8,August,3,Monday
TT03739,U02722,CR00020,2025-12-19,nwillis,23,18-25,Female,Email Marketing,Marketing,Free,Intermediate,2025,12,December,4,Friday
TT03740,U02724,CR00031,2025-02-15,michelle44,35,26-35,Male,Network Security,Cybersecurity,Free,Intermediate,2025,2,February,1,Saturday
TT03741,U02725,CR00049,2025-09-05,brandon33,23,18-25,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,9,September,3,Friday
TT03742,U02728,CR00006,2025-10-16,adrian62,33,26-35,Female,Graphic Design Basics,Design,Paid,Advanced,2025,10,October,4,Thursday
TT03743,U02730,CR00025,2025-12-01,jameschan,27,26-35,Female,Statistical Analysis,Data Science,Paid,Beginner,2025,12,December,4,Monday
TT03744,U02734,CR00009,2025-07-11,tswanson,15,<18,Female,Web Design Fundamentals,Design,Free,Beginner,2025,7,July,3,Friday
TT03745,U02735,CR00054,2025-05-17,mary88,34,26-35,Female,Backend Development with Node.js,Web Development,Free,Beginner,2025,5,May,2,Saturday
TT03746,U02736,CR00056,2025-10-22,chapmankaren,15,<18,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,10,October,4,Wednesday
TT03747,U02738,CR00020,2025-08-29,adunn,16,<18,Female,Email Marketing,Marketing,Free,Intermediate,2025,8,August,3,Friday
TT03748,U02739,CR00012,2025-01-05,vbradley,15,<18,Female,Business Strategy,Business,Paid,Advanced,2025,1,January,1,Sunday
TT03749,U02744,CR00038,2025-01-13,marisaallen,24,18-25,Female,Risk Management,Project Management,Paid,Intermediate,2025,1,January,1,Monday
TT03750,U02745,CR00014,2025-03-30,gregory01,18,18-25,Female,Sales Mastery,Business,Free,Advanced,2025,3,March,1,Sunday
TT03751,U02751,CR00018,2025-04-30,russorenee,24,18-25,Female,Social Media Marketing,Marketing,Free,Advanced,2025,4,April,2,Wednesday
TT03752,U02753,CR00041,2025-04-14,elittle,26,26-35,Female,Financial Accounting,Finance,Paid,Beginner,2025,4,April,2,Monday
TT03753,U02757,CR00049,2025-02-25,ralphjohnson,16,<18,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,2,February,1,Tuesday
TT03754,U02764,CR00051,2025-02-18,james00,32,26-35,Male,HTML & CSS,Web Development,Paid,Advanced,2025,2,February,1,Tuesday
TT03755,U02765,CR00010,2025-05-15,benjamin95,21,18-25,Male,3D Modeling,Design,Free,Advanced,2025,5,May,2,Thursday
TT03756,U02766,CR00033,2025-12-15,chapmanbrandon,19,18-25,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,12,December,4,Monday
TT03757,U02774,CR00043,2025-02-16,ccastillo,19,18-25,Male,Corporate Finance,Finance,Free,Beginner,2025,2,February,1,Sunday
TT03758,U02777,CR00005,2025-02-28,jill42,27,26-35,Male,Full Stack Development,Programming,Free,Beginner,2025,2,February,1,Friday
TT03759,U02783,CR00004,2025-11-25,uharrington,30,26-35,Female,Advanced Python,Programming,Free,Beginner,2025,11,November,4,Tuesday
TT03760,U02785,CR00048,2025-12-12,sweeneyheather,25,18-25,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,12,December,4,Friday
TT03761,U02787,CR00039,2025-11-01,uwilson,21,18-25,Male,Project Planning,Project Management,Paid,Advanced,2025,11,November,4,Saturday
TT03762,U02790,CR00052,2025-02-16,isaac47,25,18-25,Male,JavaScript Mastery,Web Development,Free,Beginner,2025,2,February,1,Sunday
TT03763,U02795,CR00025,2025-12-30,stewartmichael,31,26-35,Male,Statistical Analysis,Data Science,Paid,Beginner,2025,12,December,4,Tuesday
TT03764,U02796,CR00058,2025-01-06,sbrown,33,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,1,January,1,Monday
TT03765,U02797,CR00028,2025-08-03,lori68,34,26-35,Male,Deep Learning,Machine Learning,Paid,Advanced,2025,8,August,3,Sunday
TT03766,U02798,CR00023,2025-08-10,vjohnson,28,26-35,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,8,August,3,Sunday
TT03767,U02799,CR00016,2025-08-21,tammymoore,17,<18,Male,Digital Marketing,Marketing,Free,Intermediate,2025,8,August,3,Thursday
TT03768,U02800,CR00025,2025-12-06,peterforbes,34,26-35,Male,Statistical Analysis,Data Science,Paid,Beginner,2025,12,December,4,Saturday
TT03769,U02802,CR00035,2025-11-29,david57,15,<18,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,11,November,4,Saturday
TT03770,U02804,CR00026,2025-08-16,rachel54,24,18-25,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,8,August,3,Saturday
TT03771,U02805,CR00055,2025-04-08,thomasrice,16,<18,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,4,April,2,Tuesday
TT03772,U02806,CR00033,2025-04-01,melissaerickson,28,26-35,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,4,April,2,Tuesday
TT03773,U02811,CR00007,2025-07-11,john38,21,18-25,Male,UI/UX Design,Design,Free,Advanced,2025,7,July,3,Friday
TT03774,U02812,CR00044,2025-02-14,kellyjohn,17,<18,Male,Personal Finance,Finance,Paid,Intermediate,2025,2,February,1,Friday
TT03775,U02816,CR00020,2025-11-21,bennettanthony,25,18-25,Male,Email Marketing,Marketing,Free,Intermediate,2025,11,November,4,Friday
TT03776,U02817,CR00008,2025-11-29,michelelara,33,26-35,Male,Photoshop Mastery,Design,Free,Advanced,2025,11,November,4,Saturday
TT03777,U02818,CR00028,2025-02-12,tylerthomas,32,26-35,Male,Deep Learning,Machine Learning,Paid,Advanced,2025,2,February,1,Wednesday
TT03778,U02820,CR00005,2025-11-21,denise57,30,26-35,Male,Full Stack Development,Programming,Free,Beginner,2025,11,November,4,Friday
TT03779,U02822,CR00026,2025-01-07,collin94,15,<18,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,1,January,1,Tuesday
TT03780,U02824,CR00011,2025-01-11,juanromero,28,26-35,Female,Entrepreneurship 101,Business,Paid,Intermediate,2025,1,January,1,Saturday
TT03781,U02826,CR00029,2025-12-11,wforbes,25,18-25,Male,Natural Language Processing,Machine Learning,Free,Beginner,2025,12,December,4,Thursday
TT03782,U02827,CR00026,2025-10-02,samuelpalmer,17,<18,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,10,October,4,Thursday
TT03783,U02829,CR00047,2025-02-10,sjackson,19,18-25,Female,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2025,2,February,1,Monday
TT03784,U02830,CR00053,2025-05-12,matthewmata,34,26-35,Female,React for Beginners,Web Development,Free,Advanced,2025,5,May,2,Monday
TT03785,U02834,CR00022,2025-12-02,michaelcruz,17,<18,Male,Data Visualization,Data Science,Free,Beginner,2025,12,December,4,Tuesday
TT03786,U02835,CR00024,2025-09-28,eanderson,31,26-35,Male,Big Data Analytics,Data Science,Paid,Advanced,2025,9,September,3,Sunday
TT03787,U02845,CR00009,2025-03-02,kfischer,22,18-25,Male,Web Design Fundamentals,Design,Free,Beginner,2025,3,March,1,Sunday
TT03788,U02846,CR00025,2025-06-07,fburns,29,26-35,Female,Statistical Analysis,Data Science,Paid,Beginner,2025,6,June,2,Saturday
TT03789,U02848,CR00033,2025-11-12,tanya54,23,18-25,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,11,November,4,Wednesday
TT03790,U02851,CR00034,2025-08-08,xreed,30,26-35,Male,Data Encryption,Cybersecurity,Paid,Intermediate,2025,8,August,3,Friday
TT03791,U02852,CR00013,2025-06-30,chansen,23,18-25,Male,Finance for Startups,Business,Free,Advanced,2025,6,June,2,Monday
TT03792,U02853,CR00004,2025-12-04,williamflores,25,18-25,Male,Advanced Python,Programming,Free,Beginner,2025,12,December,4,Thursday
TT03793,U02854,CR00013,2025-04-13,amy04,28,26-35,Male,Finance for Startups,Business,Free,Advanced,2025,4,April,2,Sunday
TT03794,U02855,CR00040,2025-01-17,knightmichael,18,18-25,Female,Leadership in Projects,Project Management,Paid,Beginner,2025,1,January,1,Friday
TT03795,U02860,CR00028,2025-09-24,pelliott,17,<18,Male,Deep Learning,Machine Learning,Paid,Advanced,2025,9,September,3,Wednesday
TT03796,U02861,CR00039,2025-03-28,jbaker,29,26-35,Male,Project Planning,Project Management,Paid,Advanced,2025,3,March,1,Friday
TT03797,U02863,CR00022,2025-02-04,pmckay,29,26-35,Male,Data Visualization,Data Science,Free,Beginner,2025,2,February,1,Tuesday
TT03798,U02864,CR00018,2025-07-16,robinsonjessica,25,18-25,Female,Social Media Marketing,Marketing,Free,Advanced,2025,7,July,3,Wednesday
TT03799,U02865,CR00013,2025-04-07,tami37,35,26-35,Female,Finance for Startups,Business,Free,Advanced,2025,4,April,2,Monday
TT03800,U02869,CR00035,2025-11-05,samanthaestrada,26,26-35,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,11,November,4,Wednesday
TT03801,U02870,CR00009,2025-02-16,evansrachel,27,26-35,Male,Web Design Fundamentals,Design,Free,Beginner,2025,2,February,1,Sunday
TT03802,U02875,CR00015,2025-12-07,michaelscott,27,26-35,Female,Leadership Essentials,Business,Paid,Beginner,2025,12,December,4,Sunday
TT03803,U02876,CR00008,2025-03-21,rothalexis,24,18-25,Female,Photoshop Mastery,Design,Free,Advanced,2025,3,March,1,Friday
TT03804,U02877,CR00016,2025-11-05,pattonmichael,28,26-35,Male,Digital Marketing,Marketing,Free,Intermediate,2025,11,November,4,Wednesday
TT03805,U02879,CR00043,2025-03-05,keithcrawford,16,<18,Female,Corporate Finance,Finance,Free,Beginner,2025,3,March,1,Wednesday
TT03806,U02880,CR00007,2025-08-21,martinezedward,21,18-25,Female,UI/UX Design,Design,Free,Advanced,2025,8,August,3,Thursday
TT03807,U02882,CR00059,2025-07-26,fgarcia,33,26-35,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,7,July,3,Saturday
TT03808,U02888,CR00024,2025-09-21,alynch,20,18-25,Male,Big Data Analytics,Data Science,Paid,Advanced,2025,9,September,3,Sunday
TT03809,U02889,CR00011,2025-06-05,gbenson,28,26-35,Female,Entrepreneurship 101,Business,Paid,Intermediate,2025,6,June,2,Thursday
TT03810,U02892,CR00001,2025-09-08,bsullivan,26,26-35,Female,Python Basics,Programming,Paid,Beginner,2025,9,September,3,Monday
TT03811,U02893,CR00004,2025-06-06,cheryl52,22,18-25,Male,Advanced Python,Programming,Free,Beginner,2025,6,June,2,Friday
TT03812,U02894,CR00018,2025-09-11,paula68,15,<18,Female,Social Media Marketing,Marketing,Free,Advanced,2025,9,September,3,Thursday
TT03813,U02896,CR00021,2025-04-07,zacharycox,30,26-35,Male,Data Analysis with Python,Data Science,Free,Intermediate,2025,4,April,2,Monday
TT03814,U02900,CR00034,2025-11-27,jimmyshaffer,35,26-35,Male,Data Encryption,Cybersecurity,Paid,Intermediate,2025,11,November,4,Thursday
TT03815,U02901,CR00032,2025-07-16,halljeremiah,30,26-35,Male,Ethical Hacking,Cybersecurity,Free,Advanced,2025,7,July,3,Wednesday
TT03816,U02903,CR00012,2025-01-23,spenceralejandra,27,26-35,Male,Business Strategy,Business,Paid,Advanced,2025,1,January,1,Thursday
TT03817,U02908,CR00004,2025-03-29,ryan37,34,26-35,Male,Advanced Python,Programming,Free,Beginner,2025,3,March,1,Saturday
TT03818,U02910,CR00013,2025-06-27,kimberly62,35,26-35,Female,Finance for Startups,Business,Free,Advanced,2025,6,June,2,Friday
TT03819,U02911,CR00050,2025-12-30,grayjames,34,26-35,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,12,December,4,Tuesday
TT03820,U02913,CR00031,2025-02-28,wilsonbarbara,22,18-25,Female,Network Security,Cybersecurity,Free,Intermediate,2025,2,February,1,Friday
TT03821,U02917,CR00012,2025-11-29,lorrainebryant,32,26-35,Female,Business Strategy,Business,Paid,Advanced,2025,11,November,4,Saturday
TT03822,U02919,CR00045,2025-05-19,margaretmendoza,25,18-25,Male,Financial Modeling,Finance,Free,Advanced,2025,5,May,2,Monday
TT03823,U02920,CR00022,2025-03-27,jenniferparker,17,<18,Male,Data Visualization,Data Science,Free,Beginner,2025,3,March,1,Thursday
TT03824,U02921,CR00032,2025-12-20,martinezsusan,16,<18,Female,Ethical Hacking,Cybersecurity,Free,Advanced,2025,12,December,4,Saturday
TT03825,U02926,CR00014,2025-08-30,fletcherchad,24,18-25,Male,Sales Mastery,Business,Free,Advanced,2025,8,August,3,Saturday
TT03826,U02928,CR00042,2025-09-25,jose36,26,26-35,Male,Investment Strategies,Finance,Free,Intermediate,2025,9,September,3,Thursday
TT03827,U02929,CR00001,2025-09-09,rodriguezdaniel,16,<18,Female,Python Basics,Programming,Paid,Beginner,2025,9,September,3,Tuesday
TT03828,U02930,CR00015,2025-06-17,richard82,26,26-35,Female,Leadership Essentials,Business,Paid,Beginner,2025,6,June,2,Tuesday
TT03829,U02932,CR00054,2025-01-22,vwong,17,<18,Female,Backend Development with Node.js,Web Development,Free,Beginner,2025,1,January,1,Wednesday
TT03830,U02933,CR00010,2025-06-27,harristonya,34,26-35,Male,3D Modeling,Design,Free,Advanced,2025,6,June,2,Friday
TT03831,U02934,CR00025,2025-10-21,curtisgrant,29,26-35,Female,Statistical Analysis,Data Science,Paid,Beginner,2025,10,October,4,Tuesday
TT03832,U02939,CR00021,2025-09-04,dunnandrea,18,18-25,Female,Data Analysis with Python,Data Science,Free,Intermediate,2025,9,September,3,Thursday
TT03833,U02943,CR00020,2025-05-10,lhiggins,19,18-25,Female,Email Marketing,Marketing,Free,Intermediate,2025,5,May,2,Saturday
TT03834,U02944,CR00045,2025-06-23,tanderson,23,18-25,Female,Financial Modeling,Finance,Free,Advanced,2025,6,June,2,Monday
TT03835,U02946,CR00016,2025-11-09,jenniferellis,18,18-25,Female,Digital Marketing,Marketing,Free,Intermediate,2025,11,November,4,Sunday
TT03836,U02948,CR00022,2025-01-23,ashleykirby,33,26-35,Male,Data Visualization,Data Science,Free,Beginner,2025,1,January,1,Thursday
TT03837,U02951,CR00033,2025-11-28,daniel62,28,26-35,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,11,November,4,Friday
TT03838,U02953,CR00015,2025-08-17,hilljacob,21,18-25,Male,Leadership Essentials,Business,Paid,Beginner,2025,8,August,3,Sunday
TT03839,U02955,CR00055,2025-09-08,bryanaudrey,25,18-25,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,9,September,3,Monday
TT03840,U02957,CR00032,2025-11-20,moralesjoseph,31,26-35,Male,Ethical Hacking,Cybersecurity,Free,Advanced,2025,11,November,4,Thursday
TT03841,U02960,CR00025,2025-03-26,smithbarry,24,18-25,Male,Statistical Analysis,Data Science,Paid,Beginner,2025,3,March,1,Wednesday
TT03842,U02961,CR00022,2025-12-15,michael52,25,18-25,Female,Data Visualization,Data Science,Free,Beginner,2025,12,December,4,Monday
TT03843,U02963,CR00030,2025-10-30,nliu,18,18-25,Female,Reinforcement Learning,Machine Learning,Free,Intermediate,2025,10,October,4,Thursday
TT03844,U02964,CR00026,2025-01-28,amandajohnson,33,26-35,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,1,January,1,Tuesday
TT03845,U02965,CR00040,2025-04-07,emma46,16,<18,Male,Leadership in Projects,Project Management,Paid,Beginner,2025,4,April,2,Monday
TT03846,U02967,CR00018,2025-04-10,michael85,21,18-25,Male,Social Media Marketing,Marketing,Free,Advanced,2025,4,April,2,Thursday
TT03847,U02973,CR00029,2025-09-14,goodwinbryan,28,26-35,Female,Natural Language Processing,Machine Learning,Free,Beginner,2025,9,September,3,Sunday
TT03848,U02975,CR00048,2025-03-29,saramiller,22,18-25,Male,AI Ethics,Artificial Intelligence,Free,Beginner,2025,3,March,1,Saturday
TT03849,U02977,CR00034,2025-02-09,ydavis,33,26-35,Male,Data Encryption,Cybersecurity,Paid,Intermediate,2025,2,February,1,Sunday
TT03850,U02979,CR00056,2025-11-05,dkim,26,26-35,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,11,November,4,Wednesday
TT03851,U02982,CR00036,2025-05-02,xfischer,20,18-25,Female,Agile Project Management,Project Management,Free,Beginner,2025,5,May,2,Friday
TT03852,U02983,CR00042,2025-04-09,timothybennett,35,26-35,Female,Investment Strategies,Finance,Free,Intermediate,2025,4,April,2,Wednesday
TT03853,U02985,CR00028,2025-10-01,maynardlisa,35,26-35,Male,Deep Learning,Machine Learning,Paid,Advanced,2025,10,October,4,Wednesday
TT03854,U02991,CR00005,2025-10-27,andrea88,27,26-35,Female,Full Stack Development,Programming,Free,Beginner,2025,10,October,4,Monday
TT03855,U02993,CR00045,2025-08-29,cummingsdawn,20,18-25,Female,Financial Modeling,Finance,Free,Advanced,2025,8,August,3,Friday
TT03856,U02997,CR00027,2025-08-28,jburke,21,18-25,Female,Neural Networks,Machine Learning,Free,Advanced,2025,8,August,3,Thursday
TT03857,U02999,CR00051,2025-09-09,rachelmalone,20,18-25,Male,HTML & CSS,Web Development,Paid,Advanced,2025,9,September,3,Tuesday
TT03858,U00010,CR00048,2025-08-02,qlam,34,26-35,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,8,August,3,Saturday
TT03859,U00010,CR00011,2025-10-01,qlam,34,26-35,Female,Entrepreneurship 101,Business,Paid,Intermediate,2025,10,October,4,Wednesday
TT03860,U00012,CR00008,2025-09-08,mirandatimothy,15,<18,Female,Photoshop Mastery,Design,Free,Advanced,2025,9,September,3,Monday
TT03861,U00012,CR00040,2025-09-14,mirandatimothy,15,<18,Female,Leadership in Projects,Project Management,Paid,Beginner,2025,9,September,3,Sunday
TT03862,U00017,CR00001,2025-05-19,theresa55,24,18-25,Male,Python Basics,Programming,Paid,Beginner,2025,5,May,2,Monday
TT03863,U00017,CR00050,2025-02-02,theresa55,24,18-25,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,2,February,1,Sunday
TT03864,U00017,CR00059,2025-11-26,theresa55,24,18-25,Male,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,11,November,4,Wednesday
TT03865,U00025,CR00044,2025-08-18,georgewhite,34,26-35,Male,Personal Finance,Finance,Paid,Intermediate,2025,8,August,3,Monday
TT03866,U00025,CR00027,2025-01-04,georgewhite,34,26-35,Male,Neural Networks,Machine Learning,Free,Advanced,2025,1,January,1,Saturday
TT03867,U00025,CR00019,2025-06-03,georgewhite,34,26-35,Male,Content Marketing,Marketing,Free,Advanced,2025,6,June,2,Tuesday
TT03868,U00025,CR00004,2025-03-26,georgewhite,34,26-35,Male,Advanced Python,Programming,Free,Beginner,2025,3,March,1,Wednesday
TT03869,U00046,CR00029,2025-05-22,usimpson,29,26-35,Female,Natural Language Processing,Machine Learning,Free,Beginner,2025,5,May,2,Thursday
